writer-1  | 2026-05-16T18:18:37.133892717Z 2026-05-16T18:18:37.133782Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=writer-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=c228ab64-a98d-4ad3-ade6-afe2c5e9e150 num_cpus=8
writer-1  | 2026-05-16T18:19:29.235024005Z 2026-05-16T18:19:29.234948Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777327920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-27/22-12/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235102922Z 2026-05-16T18:19:29.235079Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778176320000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-07/17-52/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235222672Z 2026-05-16T18:19:29.235204Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778505300000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-11/13-15/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235238047Z 2026-05-16T18:19:29.235218Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776808500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-21/21-55/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235545922Z 2026-05-16T18:19:29.235533Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777345260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/03-01/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235583422Z 2026-05-16T18:19:29.235568Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777916640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-04/17-44/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235616047Z 2026-05-16T18:19:29.235591Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778193660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-07/22-41/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235739797Z 2026-05-16T18:19:29.235728Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776825780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/02-43/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.235862714Z 2026-05-16T18:19:29.235845Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778522640000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-11/18-04/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236069422Z 2026-05-16T18:19:29.236053Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777362540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/07-49/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236111505Z 2026-05-16T18:19:29.236096Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777933920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-04/22-32/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236306547Z 2026-05-16T18:19:29.236284Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778228280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/08-18/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236384672Z 2026-05-16T18:19:29.236364Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778539920000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-11/22-52/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236524922Z 2026-05-16T18:19:29.236506Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776843120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/07-32/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236593755Z 2026-05-16T18:19:29.236576Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778730420000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/03-47/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236811422Z 2026-05-16T18:19:29.236791Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778245620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/13-07/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236858464Z 2026-05-16T18:19:29.236848Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777379880000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/12-38/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.236913422Z 2026-05-16T18:19:29.236605Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777951260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/03-21/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.237044714Z 2026-05-16T18:19:29.237020Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778557260000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/03-41/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.237184464Z 2026-05-16T18:19:29.237165Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776860400000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/12-20/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.237339630Z 2026-05-16T18:19:29.237322Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778262900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/17-55/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.237442380Z 2026-05-16T18:19:29.237425Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-05-16/18-18/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238013672Z 2026-05-16T18:19:29.237431Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777397160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/17-26/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238021297Z 2026-05-16T18:19:29.238012Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777968540000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/08-09/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238056880Z 2026-05-16T18:19:29.237792Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778280240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-08/22-44/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238164797Z 2026-05-16T18:19:29.238136Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776877740000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/17-09/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238526089Z 2026-05-16T18:19:29.238494Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777414500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-28/22-15/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238548339Z 2026-05-16T18:19:29.238526Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777985880000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/12-58/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238550047Z 2026-05-16T18:19:29.237969Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778747700000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/08-35/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238646714Z 2026-05-16T18:19:29.238626Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776895080000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-22/21-58/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.238710547Z 2026-05-16T18:19:29.238691Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778297520000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/03-32/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240940464Z 2026-05-16T18:19:29.238983Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777431780000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/03-03/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240953214Z 2026-05-16T18:19:29.239039Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778003160000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/17-46/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240954297Z 2026-05-16T18:19:29.239133Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776912360000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/02-46/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240955130Z 2026-05-16T18:19:29.239267Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778765040000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/13-24/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240955922Z 2026-05-16T18:19:29.239311Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778314860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/08-21/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240956672Z 2026-05-16T18:19:29.239449Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777449120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/07-52/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240957464Z 2026-05-16T18:19:29.239599Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776929700000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/07-35/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240958214Z 2026-05-16T18:19:29.239664Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778020500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-05/22-35/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240965505Z 2026-05-16T18:19:29.239784Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778332140000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/13-09/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240966339Z 2026-05-16T18:19:29.239915Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778782320000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/18-12/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240967172Z 2026-05-16T18:19:29.239918Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777466460000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/12-41/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240968005Z 2026-05-16T18:19:29.240153Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776946980000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/12-23/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240968755Z 2026-05-16T18:19:29.240256Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778349480000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/17-58/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240969505Z 2026-05-16T18:19:29.240430Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777483740000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/17-29/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240970255Z 2026-05-16T18:19:29.240462Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778799660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-14/23-01/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240971005Z 2026-05-16T18:19:29.240529Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778037840000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-06/03-24/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240971755Z 2026-05-16T18:19:29.240643Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776964320000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/17-12/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240972589Z 2026-05-16T18:19:29.237517Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778574600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/08-30/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.240973380Z 2026-05-16T18:19:29.240723Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778366820000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-09/22-47/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241017255Z 2026-05-16T18:19:29.241008Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777501080000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-29/22-18/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241044089Z 2026-05-16T18:19:29.241027Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778055120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-06/08-12/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241086214Z 2026-05-16T18:19:29.241048Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778817000000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/03-50/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241243964Z 2026-05-16T18:19:29.241220Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778384100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-10/03-35/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241456464Z 2026-05-16T18:19:29.241434Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778591880000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/13-18/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241704964Z 2026-05-16T18:19:29.241678Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777518360000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/03-06/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241717797Z 2026-05-16T18:19:29.241678Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778072460000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-06/13-01/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241794839Z 2026-05-16T18:19:29.241777Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778834280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/08-38/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.241947214Z 2026-05-16T18:19:29.241926Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776981600000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-23/22-00/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242144589Z 2026-05-16T18:19:29.242123Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-01/14-39/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242281797Z 2026-05-16T18:19:29.242271Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778089740000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-06/17-49/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242312964Z 2026-05-16T18:19:29.242298Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778851620000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/13-27/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242401339Z 2026-05-16T18:19:29.242385Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-09/05-25/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242453630Z 2026-05-16T18:19:29.242440Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-16/23-39/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242479130Z 2026-05-16T18:19:29.242467Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1776998940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/02-49/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242524255Z 2026-05-16T18:19:29.242501Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778609220000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/18-07/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242652214Z 2026-05-16T18:19:29.242628Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-08/05-22/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242727464Z 2026-05-16T18:19:29.242709Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-20/04-36/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242752672Z 2026-05-16T18:19:29.242734Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777535700000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/07-55/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242873630Z 2026-05-16T18:19:29.242855Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778868900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/18-15/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.242916630Z 2026-05-16T18:19:29.242902Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-20/14-13/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243059797Z 2026-05-16T18:19:29.243035Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778626500000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-12/22-55/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243092047Z 2026-05-16T18:19:29.243077Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-17/10-37/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243138005Z 2026-05-16T18:19:29.243127Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-24/01-20/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243304714Z 2026-05-16T18:19:29.243292Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-10/19-53/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243345464Z 2026-05-16T18:19:29.243335Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-04-13/02-17/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243387130Z 2026-05-16T18:19:29.243375Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777552980000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/12-43/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243456214Z 2026-05-16T18:19:29.243443Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-08/10-11/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243508672Z 2026-05-16T18:19:29.243496Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-02-06/03-55/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243511339Z 2026-05-16T18:19:29.243502Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778886240000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-15/23-04/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243558630Z 2026-05-16T18:19:29.243544Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-06/14-53/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.243628422Z 2026-05-16T18:19:29.243603Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777016280000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/07-38/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244129964Z 2026-05-16T18:19:29.244107Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777570320000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/17-32/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244191797Z 2026-05-16T18:19:29.243683Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778643840000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/03-44/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244205172Z 2026-05-16T18:19:29.244036Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778903580000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/03-53/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244927964Z 2026-05-16T18:19:29.244764Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777587660000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-30/22-21/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244933630Z 2026-05-16T18:19:29.244836Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778920860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/08-41/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244934505Z 2026-05-16T18:19:29.244841Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778661120000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-13/08-32/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.244935297Z 2026-05-16T18:19:29.244842Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777033560000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/12-26/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245476380Z 2026-05-16T18:19:29.245402Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777050900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/17-15/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245478422Z 2026-05-16T18:19:29.245402Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777604940000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/03-09/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245523380Z 2026-05-16T18:19:29.245505Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1778938200000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-16/13-30/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245782464Z 2026-05-16T18:19:29.245753Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777708860000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-02/08-01/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245811839Z 2026-05-16T18:19:29.243612Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisted parquet file: writer-1/dbs/bench-1/sensors-0/2026-03-22/10-51/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245863714Z 2026-05-16T18:19:29.245848Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777760760000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-02/22-26/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245942089Z 2026-05-16T18:19:29.245910Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777656900000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-01/17-35/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.245999130Z 2026-05-16T18:19:29.245973Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777068180000000000 to file writer-1/dbs/bench-1/sensors-0/2026-04-24/22-03/0000000045.parquet
writer-1  | 2026-05-16T18:19:29.246003380Z 2026-05-16T18:19:29.245976Z  INFO influxdb3_write::write_buffer::queryable_buffer: Persisting 120 rows for db id 1 and table id 0 and chunk 1777778100000000000 to file writer-1/dbs/bench-1/sensors-0/2026-05-03/03-15/0000000045.parquet
