querier-1  | 2026-05-16T18:18:39.713603427Z 2026-05-16T18:18:39.713520Z  INFO influxdb3_lib::commands::serve: InfluxDB 3 Core server starting node_id=querier-1 git_hash=c68a5712951128aa65e146169fe814ea69f22f63 version=3.3.0-nightly uuid=94886503-a01b-4986-964f-3fe4021d1519 num_cpus=8
querier-1  | 2026-05-16T18:23:17.254541500Z 2026-05-16T18:23:17.254467Z  INFO iox_query::query_log: query when="permit" id=f8dc3711-201b-4c24-96b2-f4d9dc5e436e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.254542458Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.254543083Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.254543708Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.254551375Z SELECT
querier-1  | 2026-05-16T18:23:17.254552208Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.254553000Z     region,
querier-1  | 2026-05-16T18:23:17.254553666Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.254554375Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.254555083Z FROM sensors
querier-1  | 2026-05-16T18:23:17.254555750Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.254556458Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.254557208Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.248981708+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005456708 permit_duration_secs=2.8375e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.254872833Z 2026-05-16T18:23:17.254769Z  INFO iox_query::query_log: query when="success" id=f8dc3711-201b-4c24-96b2-f4d9dc5e436e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.254882250Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.254883375Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.254884125Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.254884916Z SELECT
querier-1  | 2026-05-16T18:23:17.254885541Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.254886291Z     region,
querier-1  | 2026-05-16T18:23:17.254886875Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.254887416Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.254888041Z FROM sensors
querier-1  | 2026-05-16T18:23:17.254888583Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.254889250Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.254889916Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.248981708+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005456708 permit_duration_secs=2.8375e-5 execute_duration_secs=0.000266709 end2end_duration_secs=0.005786333 compute_duration_secs=0.000224516 max_memory=6399640 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:23:17.298775916Z 2026-05-16T18:23:17.298708Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.298784416Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.298785708Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.298786500Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.298787333Z SELECT
querier-1  | 2026-05-16T18:23:17.298794708Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.298795416Z     region,
querier-1  | 2026-05-16T18:23:17.298795916Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.298796458Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.298797000Z FROM sensors
querier-1  | 2026-05-16T18:23:17.298797500Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.298798166Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.298798666Z ORDER BY bucket, region format=Csv
querier-1  | 2026-05-16T18:23:17.298799208Z 2026-05-16T18:23:17.298729Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.298799833Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.298800333Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.298800875Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.298801416Z SELECT
querier-1  | 2026-05-16T18:23:17.298801875Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.298802375Z     region,
querier-1  | 2026-05-16T18:23:17.298802833Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.298803291Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.298803791Z FROM sensors
querier-1  | 2026-05-16T18:23:17.298804250Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.298804791Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.298805250Z ORDER BY bucket, region params=None
querier-1  | 2026-05-16T18:23:17.298805750Z 2026-05-16T18:23:17.298750Z  INFO iox_query::query_log: query when="received" id=b0282fc7-470a-4c59-b311-daa0c763407e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.298806625Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.298807125Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.298807625Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.298808125Z SELECT
querier-1  | 2026-05-16T18:23:17.298808583Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.298809083Z     region,
querier-1  | 2026-05-16T18:23:17.298809541Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.298810000Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.298810541Z FROM sensors
querier-1  | 2026-05-16T18:23:17.298811000Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.298811500Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.298812208Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.298749583+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.303688333Z 2026-05-16T18:23:17.303606Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=1 remote_reachable=true tail=0 total=2
querier-1  | 2026-05-16T18:23:17.304744791Z 2026-05-16T18:23:17.304659Z  INFO iox_query::query_log: query when="planned" id=b0282fc7-470a-4c59-b311-daa0c763407e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.304752000Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.304753000Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.304753666Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.304754291Z SELECT
querier-1  | 2026-05-16T18:23:17.304754916Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.304755583Z     region,
querier-1  | 2026-05-16T18:23:17.304756125Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.304756708Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.304757291Z FROM sensors
querier-1  | 2026-05-16T18:23:17.304757833Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.304758541Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.304759125Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.298749583+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005895167 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.304759958Z 2026-05-16T18:23:17.304685Z  INFO iox_query::query_log: query when="permit" id=b0282fc7-470a-4c59-b311-daa0c763407e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.304760833Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.304761458Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.304762041Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.304762625Z SELECT
querier-1  | 2026-05-16T18:23:17.304763166Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.304763708Z     region,
querier-1  | 2026-05-16T18:23:17.304764250Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.304764791Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.304765416Z FROM sensors
querier-1  | 2026-05-16T18:23:17.304765916Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.304766458Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.304767041Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.298749583+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005895167 permit_duration_secs=4.0125e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.305048875Z 2026-05-16T18:23:17.304951Z  INFO iox_query::query_log: query when="success" id=b0282fc7-470a-4c59-b311-daa0c763407e namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.305052875Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.305053958Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.305054791Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.305055416Z SELECT
querier-1  | 2026-05-16T18:23:17.305056000Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.305056666Z     region,
querier-1  | 2026-05-16T18:23:17.305057208Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.305057791Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.305058375Z FROM sensors
querier-1  | 2026-05-16T18:23:17.305058916Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.305059583Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.305060250Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.298749583+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005895167 permit_duration_secs=4.0125e-5 execute_duration_secs=0.000235666 end2end_duration_secs=0.006200542 compute_duration_secs=0.000179185 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:23:17.349255875Z 2026-05-16T18:23:17.349194Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.349265750Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.349266916Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.349267666Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.349268291Z SELECT
querier-1  | 2026-05-16T18:23:17.349268958Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.349269583Z     region,
querier-1  | 2026-05-16T18:23:17.349270125Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.349270666Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.349271291Z FROM sensors
querier-1  | 2026-05-16T18:23:17.349271833Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.349272541Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.349273083Z ORDER BY bucket, region format=Csv
querier-1  | 2026-05-16T18:23:17.349273708Z 2026-05-16T18:23:17.349211Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.349280875Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.349281791Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.349282583Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.349283333Z SELECT
querier-1  | 2026-05-16T18:23:17.349284000Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.349284750Z     region,
querier-1  | 2026-05-16T18:23:17.349285416Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.349286083Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.349286708Z FROM sensors
querier-1  | 2026-05-16T18:23:17.349287291Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.349287916Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.349288583Z ORDER BY bucket, region params=None
querier-1  | 2026-05-16T18:23:17.349414250Z 2026-05-16T18:23:17.349234Z  INFO iox_query::query_log: query when="received" id=a352d56b-2ad1-4289-879f-82cba461a3bf namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.349416541Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.349417291Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.349417958Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.349418583Z SELECT
querier-1  | 2026-05-16T18:23:17.349419125Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.349419708Z     region,
querier-1  | 2026-05-16T18:23:17.349420291Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.349420833Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.349421416Z FROM sensors
querier-1  | 2026-05-16T18:23:17.349421958Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.349422541Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.349423125Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.349233791+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.353449250Z 2026-05-16T18:23:17.353355Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=1 remote_reachable=true tail=0 total=2
querier-1  | 2026-05-16T18:23:17.354621625Z 2026-05-16T18:23:17.354538Z  INFO iox_query::query_log: query when="planned" id=a352d56b-2ad1-4289-879f-82cba461a3bf namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.354636166Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.354637583Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.354638375Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.354646333Z SELECT
querier-1  | 2026-05-16T18:23:17.354647000Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.354647625Z     region,
querier-1  | 2026-05-16T18:23:17.354648208Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.354648750Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.354649375Z FROM sensors
querier-1  | 2026-05-16T18:23:17.354649958Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.354650750Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.354651333Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.349233791+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005295167 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.354652166Z 2026-05-16T18:23:17.354557Z  INFO iox_query::query_log: query when="permit" id=a352d56b-2ad1-4289-879f-82cba461a3bf namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.354653041Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.354653666Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.354654291Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.354654875Z SELECT
querier-1  | 2026-05-16T18:23:17.354655375Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.354656000Z     region,
querier-1  | 2026-05-16T18:23:17.354656541Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.354657083Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.354657666Z FROM sensors
querier-1  | 2026-05-16T18:23:17.354658208Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.354658750Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.354659333Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.349233791+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005295167 permit_duration_secs=2.7542e-5 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.354886666Z 2026-05-16T18:23:17.354819Z  INFO iox_query::query_log: query when="success" id=a352d56b-2ad1-4289-879f-82cba461a3bf namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.354891500Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.354892458Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.354893125Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.354893708Z SELECT
querier-1  | 2026-05-16T18:23:17.354894333Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.354894916Z     region,
querier-1  | 2026-05-16T18:23:17.354899458Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.354900166Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.354900791Z FROM sensors
querier-1  | 2026-05-16T18:23:17.354901333Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.354902000Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.354904125Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.349233791+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005295167 permit_duration_secs=2.7542e-5 execute_duration_secs=0.000223208 end2end_duration_secs=0.005584084 compute_duration_secs=0.000174022 max_memory=0 ingester_metrics.latency_to_plan_secs=0.0 ingester_metrics.latency_to_full_data_secs=0.0 ingester_metrics.response_rows=0 ingester_metrics.partition_count=0 ingester_metrics.response_size=0 success=true running=false cancelled=false
querier-1  | 2026-05-16T18:23:17.398375166Z 2026-05-16T18:23:17.398286Z  INFO influxdb3_server::http: handling query_sql database=bench query_str=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.398387875Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.398389375Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.398390125Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.398390791Z SELECT
querier-1  | 2026-05-16T18:23:17.398392333Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.398392958Z     region,
querier-1  | 2026-05-16T18:23:17.398393500Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.398394125Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.398394791Z FROM sensors
querier-1  | 2026-05-16T18:23:17.398395333Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.398396083Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.398396625Z ORDER BY bucket, region format=Csv
querier-1  | 2026-05-16T18:23:17.398397375Z 2026-05-16T18:23:17.398304Z  INFO influxdb3_server::query_executor: executing sql query database=bench query=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.398398083Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.398398708Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.398399291Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.398399916Z SELECT
querier-1  | 2026-05-16T18:23:17.398400416Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.398401000Z     region,
querier-1  | 2026-05-16T18:23:17.398401541Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.398402083Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.398402625Z FROM sensors
querier-1  | 2026-05-16T18:23:17.398403125Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.398410916Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.398411583Z ORDER BY bucket, region params=None
querier-1  | 2026-05-16T18:23:17.398412208Z 2026-05-16T18:23:17.398335Z  INFO iox_query::query_log: query when="received" id=83f276d6-1414-40ab-a001-a6dbe7695c64 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.398413208Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.398413833Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.398414416Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.398415041Z SELECT
querier-1  | 2026-05-16T18:23:17.398415541Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.398416125Z     region,
querier-1  | 2026-05-16T18:23:17.398416666Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.398417208Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.398417791Z FROM sensors
querier-1  | 2026-05-16T18:23:17.398418291Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.398418875Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.398419666Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.398334125+00:00 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.402376166Z 2026-05-16T18:23:17.402299Z  INFO influxdb3_write::composite_write_buffer: composite get_table_chunks db_schema.id=DbId(1) table_def.table_id=TableId(0) local=1 remote=1 remote_reachable=true tail=0 total=2
querier-1  | 2026-05-16T18:23:17.403680083Z 2026-05-16T18:23:17.403594Z  INFO iox_query::query_log: query when="planned" id=83f276d6-1414-40ab-a001-a6dbe7695c64 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.403694416Z -- since timestamps span the entire generated range; aggregation work is
querier-1  | 2026-05-16T18:23:17.403695583Z -- dominated by group-by and merge across many files. 6h bins keep result
querier-1  | 2026-05-16T18:23:17.403696333Z -- cardinality manageable while still exercising the full date range.
querier-1  | 2026-05-16T18:23:17.403696916Z SELECT
querier-1  | 2026-05-16T18:23:17.403697500Z     DATE_BIN(INTERVAL '6 hours', time) AS bucket,
querier-1  | 2026-05-16T18:23:17.403698125Z     region,
querier-1  | 2026-05-16T18:23:17.403698708Z     AVG(temp) AS avg_temp,
querier-1  | 2026-05-16T18:23:17.403699250Z     APPROX_PERCENTILE_CONT(humidity, 0.95) AS p95_humidity
querier-1  | 2026-05-16T18:23:17.403699875Z FROM sensors
querier-1  | 2026-05-16T18:23:17.403700416Z WHERE time > now() - INTERVAL '8 weeks'
querier-1  | 2026-05-16T18:23:17.403701166Z GROUP BY bucket, region
querier-1  | 2026-05-16T18:23:17.403701750Z ORDER BY bucket, region query_params=Params { } issue_time=2026-05-16T18:23:17.398334125+00:00 partitions=1 parquet_files=1 deduplicated_partitions=0 deduplicated_parquet_files=0 plan_duration_secs=0.005250958 success=false running=true cancelled=false
querier-1  | 2026-05-16T18:23:17.403714041Z 2026-05-16T18:23:17.403616Z  INFO iox_query::query_log: query when="permit" id=83f276d6-1414-40ab-a001-a6dbe7695c64 namespace_id=0 namespace_name="influxdb3 oss" query_type="sql" query_text=-- 6-hour downsampling over an 8-week window. Touches most parquet files
querier-1  | 2026-05-16T18:23:17.403715000Z -- since timestamps span the entire generated range; aggregation work is
